file_name,mol_len,atom_coords,vibrationalfrequence,smiles_basic,smiles_stereo,inchi_basic,inchi_stereo,A,B,C,miu,alpha,homo,lumo,gap,R2,zpve,Uo,U,H,G,Cv
dsgdb9nsd_000407.xyz,14,"C	-0.0515290574	 1.5300843085	 0.0601688435	-0.463905
C	-0.0060200182	 0.0185937533	 0.0445486607	 0.264171
C	 1.2991498704	-0.7031266529	-0.2801825461	-0.297459
C	 0.7781645064	-0.7332368928	 1.1167440265	-0.297457
C	-1.2339335293	-0.6650616612	-0.4281426179	 0.120027
O	-2.2386513241	-0.1041658064	-0.790776304	-0.268077
H	 0.8936236677	 1.9454451913	 0.4214683285	 0.109737
H	-0.2409855139	 1.9234178004	-0.9428596283	 0.13398
H	-0.8566393643	 1.8878209745	 0.7086249907	 0.133974
H	 1.2456458648	-1.6124747427	-0.8698921777	 0.124339
H	 2.148685287	-0.0697776954	-0.509100799	 0.128336
H	 1.261539017	-0.1210486465	 1.8696182882	 0.128336
H	 0.36455416	-1.6633975432	 1.4925919223	 0.124339
H	-1.1651128561	-1.779859627	-0.4265200373	 0.059661",130.2021	186.5103	250.331	318.2059	336.3611	398.2706	543.8722	767.6421	785.0021	813.4066	915.6712	919.5416	966.0306	1048.4652	1048.491	1080.413	1090.3833	1121.9961	1196.1823	1299.3419	1353.1286	1416.3193	1440.1661	1465.3839	1485.0753	1496.2656	1500.2653	1817.3105	2839.9822	3042.9453	3112.4274	3116.604	3133.5707	3135.7094	3214.2852	3228.2056,CC1(CC1)C=O,CC1(CC1)C=O,"1S/C5H8O/c1-5(4-6)2-3-5/h4H,2-3H2,1H3","1S/C5H8O/c1-5(4-6)2-3-5/h4H,2-3H2,1H3",5.91437,3.00538,2.3965,2.9392,54.61,-0.2482,-0.0141,0.2341,572.0979,0.118497,-270.439135,-270.432679,-270.431735,-270.468877,23.265
dsgdb9nsd_000408.xyz,13,"C	-0.0253907602	 1.544554519	-0.0133728532	-0.472658
C	-0.0048470883	 0.0348217942	-0.0172992348	 0.22037
C	 0.7280849882	-0.7082033445	-1.0939174215	-0.267291
N	 1.2438728033	-0.71470123	 0.2711167197	-0.338488
C	-1.2067937421	-0.6460589203	 0.5530394053	 0.148914
O	-2.2281225286	-0.0806630977	 0.852637833	-0.261045
H	 0.8592177225	 1.950216948	-0.5135591477	 0.110847
H	-0.9168683899	 1.9161177898	-0.5256384197	 0.146172
H	-0.0551280799	 1.9294975103	 1.010755677	 0.137333
H	 0.3589461314	-1.6661724768	-1.4510717335	 0.128426
H	 1.2159551801	-0.0990464132	-1.8505302342	 0.125026
H	 2.0099949338	-0.0519330266	 0.3646218266	 0.240103
H	-1.0766248403	-1.7436149522	 0.6796973829	 0.082291",119.8987	188.6837	249.6985	332.9674	364.6573	393.3637	543.5109	763.5526	789.1531	888.4113	944.0406	970.2932	1014.9013	1052.2706	1057.0506	1122.8892	1149.017	1259.4428	1330.6218	1370.381	1410.3916	1429.5445	1478.248	1498.5125	1509.2145	1825.0881	2896.0851	3041.1591	3105.5855	3110.4222	3121.1064	3191.5516	3502.2919,CC1(CN1)C=O,C[C@]1(CN1)C=O,"1S/C4H7NO/c1-4(3-6)2-5-4/h3,5H,2H2,1H3","1S/C4H7NO/c1-4(3-6)2-5-4/h3,5H,2H2,1H3/t4-/m0/s1",6.11932,3.04137,2.41582,3.0447,50.74,-0.2483,-0.0234,0.2249,553.6489,0.107129,-286.477365,-286.471021,-286.470076,-286.507087,22.432
dsgdb9nsd_000409.xyz,12,"C	 0.0060105267	 1.5599332217	-0.0037879501	-0.467572
C	-0.0171302122	 0.0549396171	-0.0308868191	 0.309651
C	 0.728868159	-0.7238324551	-1.0462233324	-0.215047
O	 1.2058518732	-0.6380076687	 0.2850159	-0.25633
C	-1.2156168285	-0.6283071525	 0.5566627354	 0.125661
O	-2.2341272766	-0.0638468504	 0.8620550604	-0.249367
H	 0.9177205514	 1.9387768575	-0.470476662	 0.127952
H	-0.8635932049	 1.9584389268	-0.5331044474	 0.143805
H	-0.0393573438	 1.9233927314	 1.0267411313	 0.142662
H	 0.3752264771	-1.7060973397	-1.3587531768	 0.123876
H	 1.2949966359	-0.1705200782	-1.7941876212	 0.128971
H	-1.0727391572	-1.7231849099	 0.6955347716	 0.085739",117.7778	172.6104	242.9636	351.916	374.4895	394.8396	543.1513	760.7904	818.9986	884.0955	940.2383	1013.5764	1044.4497	1110.8879	1138.7029	1163.3895	1303.8427	1348.4568	1405.4932	1431.1677	1477.4953	1492.112	1522.9355	1829.4329	2892.7591	3053.0301	3080.6917	3122.9469	3138.3093	3170.1315,CC1(CO1)C=O,C[C@]1(CO1)C=O,"1S/C4H6O2/c1-4(2-5)3-6-4/h2H,3H2,1H3","1S/C4H6O2/c1-4(2-5)3-6-4/h2H,3H2,1H3/t4-/m1/s1",6.21253,3.0959,2.43202,2.2978,47.26,-0.2592,-0.0374,0.2218,538.1677,0.094183,-306.358581,-306.352296,-306.351351,-306.388334,21.75
dsgdb9nsd_000410.xyz,12,"O	-0.0389735679	 1.3832667487	-0.0120054755	-0.470804
C	-0.0312509783	-0.0015935463	-0.0071698909	 0.372656
C	-0.441850145	-0.7247625802	 1.2665683658	-0.316594
C	-1.3614770453	-0.7338684253	 0.0816783112	-0.316566
C	 1.0363333031	-0.5985962371	-0.8307178443	 0.100202
O	 1.8237061046	 0.0858789224	-1.4463182192	-0.292387
H	 0.702046235	 1.6320765813	-0.5876788122	 0.296481
H	 0.0752962439	-1.6385864495	 1.5392139314	 0.125279
H	-0.6832030758	-0.0650030385	 2.0916221314	 0.143792
H	-2.2255591792	-0.0803444792	 0.1045003177	 0.143797
H	-1.4904472128	-1.65410243	-0.4781353102	 0.125281
H	 1.0749168977	-1.7070514865	-0.8523137252	 0.088863",119.9912	268.8739	322.4969	350.5932	383.7059	496.1332	561.3275	773.2334	801.1093	847.4641	905.0306	943.8874	1011.209	1034.3191	1066.1735	1074.432	1199.0869	1220.8387	1348.4447	1387.9655	1451.8221	1452.9369	1495.9376	1790.4234	2926.2392	3136.6488	3137.6851	3225.8358	3240.1352	3694.0336,OC1(CC1)C=O,OC1(CC1)C=O,"1S/C4H6O2/c5-3-4(6)1-2-4/h3,6H,1-2H2","1S/C4H6O2/c5-3-4(6)1-2-4/h3,6H,1-2H2",6.6913,3.03598,2.50133,2.375,48.35,-0.2519,-0.0315,0.2204,528.8623,0.094927,-306.364186,-306.358187,-306.357242,-306.393465,21.796
dsgdb9nsd_000411.xyz,16,"C	-0.0493635278	 1.5432926295	 0.1109170025	-0.458805
C	-0.021234465	 0.029922541	 0.0244263538	 0.393739
C	-1.2965137094	-0.5949261027	-0.4903156421	-0.139633
O	-1.515754103	-0.1473057753	-1.823412801	-0.423096
C	 1.275310002	-0.6507908794	-0.3401527644	-0.284829
C	 0.7431839177	-0.7459133678	 1.0700841945	-0.314781
H	 0.9079903468	 1.9377479859	 0.4649548081	 0.107002
H	-0.2595515831	 1.9793390988	-0.8697821361	 0.134095
H	-0.827830409	 1.8842441046	 0.8046548735	 0.106916
H	-1.2131481839	-1.6930508905	-0.451368996	 0.077294
H	-2.1371962986	-0.3054662026	 0.1619011517	 0.081893
H	-2.3975972506	-0.4223403171	-2.0901643726	 0.28539
H	 1.2300390474	-1.5359208161	-0.9654874168	 0.111882
H	 2.1443094635	-0.0265813322	-0.5183197355	 0.1086
H	 1.2463241028	-0.1815609732	 1.8480908539	 0.108422
H	 0.3455670102	-1.6994352028	 1.4031724266	 0.10591",106.5522	209.0201	234.8801	242.5905	325.3663	348.1586	365.2469	507.2448	715.4167	781.4064	873.4151	913.2259	938.6578	956.5724	994.0715	1046.3827	1069.0237	1078.2056	1087.8533	1124.3662	1185.8438	1243.9196	1245.6738	1333.9369	1365.6988	1412.4741	1461.3276	1468.1128	1485.1815	1500.8596	1512.1504	1517.97	2956.3347	2987.2208	3025.3795	3088.8465	3114.1327	3125.4625	3132.5402	3203.5613	3219.0201	3831.3045,CC1(CO)CC1,CC1(CO)CC1,"1S/C5H10O/c1-5(4-6)2-3-5/h6H,2-4H2,1H3","1S/C5H10O/c1-5(4-6)2-3-5/h6H,2-4H2,1H3",5.32426,2.84956,2.38565,1.3206,56.77,-0.2616,0.0757,0.3373,610.3779,0.142009,-271.618137,-271.611049,-271.610104,-271.648484,25.913
dsgdb9nsd_000412.xyz,15,"C	-0.0832407409	 1.5737280241	-0.1630897723	-0.46202
C	-0.1024678408	 0.0627349102	-0.0904729686	 0.314868
C	-1.399355043	-0.5473004009	 0.4102614289	-0.095607
O	-1.6064515914	-0.2473844715	 1.7800179427	-0.422802
C	 0.7822125192	-0.7360556384	-0.9724576291	-0.283436
N	 1.0711118653	-0.6414416993	 0.4748435939	-0.357027
H	 0.9074206513	 1.9489304351	-0.440116406	 0.107218
H	-0.8004249195	 1.9406915962	-0.9058221728	 0.123471
H	-0.3610926591	 1.9993946177	 0.8061785043	 0.137445
H	-2.2570343688	-0.1328876734	-0.1308952857	 0.104114
H	-1.381654295	-1.6334849091	 0.2379282892	 0.088209
H	-0.8278293904	-0.5870375018	 2.2382064321	 0.289133
H	 0.4751499263	-1.7212974599	-1.3133848784	 0.117315
H	 1.4287010229	-0.202006161	-1.6642342842	 0.110961
H	 1.8298197039	 0.0193163219	 0.6253473359	 0.228157",88.2954	215.002	241.88	338.5851	350.9304	390.6231	466.6404	539.9443	724.684	853.1185	895.1153	926.9074	947.7551	988.3389	1026.567	1054.3355	1080.8125	1120.0978	1152.124	1212.4273	1272.3069	1348.959	1355.4232	1400.5243	1419.9788	1432.7217	1481.4998	1497.7081	1505.7461	1515.7736	2995.1714	3029.555	3072.0724	3095.2669	3105.2633	3108.4599	3189.0766	3494.2176	3783.3117,CC1(CO)CN1,C[C@@]1(CO)CN1,"1S/C4H9NO/c1-4(3-6)2-5-4/h5-6H,2-3H2,1H3","1S/C4H9NO/c1-4(3-6)2-5-4/h5-6H,2-3H2,1H3/t4-/m0/s1",5.30044,2.98932,2.47639,2.1168,52.8,-0.2463,0.0724,0.3186,582.3057,0.13149,-287.663174,-287.656474,-287.65553,-287.693286,24.487
dsgdb9nsd_000413.xyz,14,"C	-0.0913716947	 1.5778893129	-0.1576850254	-0.456605
C	-0.1200633046	 0.0686506899	-0.1001470526	 0.388376
C	-1.4181677635	-0.5608621817	 0.3672541009	-0.11378
O	-1.7078148782	-0.2025386671	 1.7078095862	-0.417266
C	 0.8248558571	-0.7371860689	-0.8841143524	-0.225561
O	 1.0318985804	-0.5450410285	 0.5181172293	-0.280965
H	 0.9205678843	 1.9377551627	-0.3570709967	 0.12533
H	-0.7577487578	 1.9468395843	-0.9449721427	 0.121007
H	-0.433877235	 1.9921837376	 0.7946662282	 0.139941
H	-2.2585211473	-0.2000293469	-0.235765557	 0.11025
H	-1.3569156636	-1.6525646427	 0.2475724102	 0.090151
H	-0.9577038118	-0.4987737657	 2.236653417	 0.293305
H	 0.5621645661	-1.7512565918	-1.1838548123	 0.111876
H	 1.5425320385	-0.236639684	-1.5329837526	 0.11394",92.4932	203.2291	234.6757	342.9917	353.4628	401.2198	444.6464	542.9076	727.2012	838.4565	893.8568	928.9771	951.9582	1047.1876	1076.8117	1101.8252	1134.2905	1168.1782	1211.8641	1296.3974	1357.7064	1401.1137	1421.1817	1435.7966	1479.0168	1494.884	1501.5735	1532.0762	2996.3176	3041.6749	3074.7244	3079.7755	3110.1946	3131.8598	3164.6654	3796.3121,CC1(CO)CO1,C[C@@]1(CO)CO1,"1S/C4H8O2/c1-4(2-5)3-6-4/h5H,2-3H2,1H3","1S/C4H8O2/c1-4(2-5)3-6-4/h5H,2-3H2,1H3/t4-/m1/s1",5.44881,3.03126,2.49382,1.7232,49.21,-0.2611,0.081,0.3421,566.509,0.118491,-307.545713,-307.539052,-307.538108,-307.575814,23.915
dsgdb9nsd_000414.xyz,18,"C	 0.1475096657	 1.4681471008	 0.2387041428	-0.378679
C	-0.1536510304	 0.017632591	-0.1589053075	-0.240965
C	 0.6703709514	-0.4953010017	-1.3324279562	 0.40417
C	 0.4356501987	 0.2066282762	-2.6576059187	-0.460057
C	 2.0663309985	-0.9941805459	-1.0384812171	-0.294048
C	 0.9665012781	-1.9752648787	-1.3761772936	-0.311652
H	 1.2084982049	 1.5976958342	 0.4776168564	 0.116027
H	-0.0999407453	 2.1693847665	-0.5643618298	 0.116371
H	-0.4333933179	 1.7604552756	 1.1191211147	 0.109392
H	 0.0232933019	-0.6334848544	 0.70605741	 0.089699
H	-1.2213076941	-0.0804590054	-0.3996835999	 0.091531
H	 0.7026704665	 1.2679838122	-2.6095084592	 0.115985
H	 1.0348498399	-0.245614315	-3.4541328866	 0.11018
H	-0.617661808	 0.1420551513	-2.9567930347	 0.111337
H	 2.8425611686	-0.8219639689	-1.7769089316	 0.105152
H	 2.4187969737	-0.9595969898	-0.0124598372	 0.105509
H	 0.5799600209	-2.6011505889	-0.5782180609	 0.105131
H	 0.9986446769	-2.4636433592	-2.3447578008	 0.104917",94.8184	207.5794	225.7294	254.5089	339.3951	350.2768	363.5625	478.016	681.1059	777.8421	794.378	866.3473	894.6974	920.926	951.5279	1013.1591	1021.5918	1048.9732	1076.9744	1083.5321	1107.0653	1143.0327	1187.5287	1274.0336	1315.1952	1357.1582	1383.6738	1408.7308	1419.3686	1467.4748	1479.1835	1491.8811	1497.827	1503.331	1510.9859	1512.1594	3009.5653	3022.4941	3035.1455	3046.8631	3082.6468	3096.6463	3102.1707	3106.7882	3122.2929	3127.1789	3199.1892	3213.7672,CCC1(C)CC1,CCC1(C)CC1,"1S/C6H12/c1-3-6(2)4-5-6/h3-5H2,1-2H3","1S/C6H12/c1-3-6(2)4-5-6/h3-5H2,1-2H3",5.14779,2.74148,2.30804,0.1151,63.52,-0.2627,0.0859,0.3486,658.7763,0.165551,-235.696677,-235.689426,-235.688482,-235.727158,27.138
dsgdb9nsd_000415.xyz,16,"C	-0.3160112595	 1.4285894041	-0.0440569159	-0.381507
C	 0.2533680014	 0.0106058575	 0.0897885378	-0.240663
C	 0.8598091979	-0.5193796414	-1.1989992945	 0.440557
C	 2.0947603746	 0.1835496833	-1.721880024	-0.459539
C	 0.6158387388	-1.918068348	-1.5835843702	-0.230799
O	-0.1089945496	-0.8555382976	-2.2083974657	-0.276791
H	 0.4648960105	 2.1654980435	-0.2555594885	 0.116292
H	-1.0490304586	 1.4692100063	-0.855315906	 0.134424
H	-0.8145003895	 1.7344887898	 0.8804058169	 0.113108
H	 1.0155487466	-0.0168669572	 0.8792931806	 0.096427
H	-0.5465670571	-0.670893297	 0.3983173845	 0.102134
H	 2.9109463682	 0.1274230136	-0.9932355979	 0.118431
H	 2.4293808243	-0.2746589256	-2.6556400727	 0.125742
H	 1.8934435773	 1.2410470199	-1.9191229527	 0.128288
H	 1.329053765	-2.4365767497	-2.2240933406	 0.106728
H	 0.0289962598	-2.5652308614	-0.9321469412	 0.10717",77.2796	193.8755	217.3099	252.416	362.2946	370.5113	401.2711	505.5174	694.1625	780.762	827.7852	895.0357	923.3824	995.1742	1004.1915	1058.8655	1099.2043	1132.8989	1136.1502	1172.4872	1260.2612	1308.811	1354.2817	1403.985	1408.656	1425.4947	1471.4576	1487.5968	1496.0072	1505.9307	1509.8087	1532.6884	3025.9638	3038.257	3041.8587	3069.8404	3074.2811	3101.9686	3109.9614	3116.9649	3124.3077	3158.1112,CCC1(C)CO1,CC[C@@]1(C)CO1,"1S/C5H10O/c1-3-5(2)4-6-5/h3-4H2,1-2H3","1S/C5H10O/c1-3-5(2)4-6-5/h3-4H2,1-2H3/t5-/m0/s1",5.34711,2.88729,2.39735,1.7595,56.33,-0.2587,0.0877,0.3465,616.3779,0.141536,-271.623066,-271.616004,-271.61506,-271.653614,25.512
dsgdb9nsd_000416.xyz,16,"C	 0.1416580132	 1.5089430893	 0.1811455977	-0.393613
C	-0.1305730993	 0.0267155792	-0.1008155477	-0.223064
C	 0.6509053041	-0.5103020642	-1.2852017896	 0.435726
O	 0.3516598749	 0.1096078096	-2.5127840935	-0.471777
C	 2.063207331	-1.0117611128	-1.0960912415	-0.320318
C	 0.9297289998	-1.9754798958	-1.4019988182	-0.301099
H	 1.2032489216	 1.6865050301	 0.3857873615	 0.115965
H	-0.1489158307	 2.1323487367	-0.6715375653	 0.112144
H	-0.429551774	 1.8580747409	 1.0462181498	 0.116365
H	 0.1158042012	-0.5694009236	 0.7856162527	 0.093374
H	-1.2003659757	-0.120413042	-0.2945262109	 0.104294
H	 0.7464345557	 0.9880230911	-2.5032879841	 0.281267
H	 2.7701688199	-0.8134047085	-1.8940241822	 0.111113
H	 2.4893994957	-1.0130412879	-0.098162974	 0.108093
H	 0.5818493653	-2.6342843264	-0.6137789583	 0.109881
H	 0.8931804772	-2.3957616757	-2.4001954462	 0.121651",101.3172	212.023	235.4481	300.7344	345.494	358.8915	425.4374	515.0944	693.5724	770.8594	789.0246	890.8407	908.8243	927.0228	979.2951	1005.6266	1043.9132	1074.4329	1077.0297	1112.2701	1187.768	1246.499	1297.2562	1311.9665	1351.5245	1397.9001	1406.8461	1452.4929	1476.333	1497.5591	1503.0879	1510.93	3026.8888	3031.1854	3063.9199	3098.5886	3106.9873	3129.0179	3137.6678	3214.8871	3231.5402	3803.4991,CCC1(O)CC1,CCC1(O)CC1,"1S/C5H10O/c1-2-5(6)3-4-5/h6H,2-4H2,1H3","1S/C5H10O/c1-2-5(6)3-4-5/h6H,2-4H2,1H3",5.61124,2.75377,2.3805,1.3751,56.44,-0.2519,0.0723,0.3242,618.4343,0.141819,-271.621836,-271.614856,-271.613912,-271.652038,26.023
dsgdb9nsd_000417.xyz,16,"C	 0.1365429964	 1.2762244005	 0.199214884	-0.244995
O	-0.2253517317	-0.0177867356	-0.2390734084	-0.277129
C	 0.5911183671	-0.5422833478	-1.253194227	 0.456398
C	 0.427128358	 0.1053316966	-2.6115093416	-0.45437
C	 1.9346187536	-1.0868360253	-0.8274494231	-0.318192
C	 0.7851074741	-2.0237078607	-1.1513452566	-0.309889
H	 1.1878123454	 1.3185041881	 0.5186677211	 0.104598
H	-0.0211234566	 2.0410516661	-0.5743595051	 0.106656
H	-0.5037425934	 1.5114491552	 1.0530122105	 0.124452
H	 0.7461327602	 1.1530842473	-2.6062053538	 0.116517
H	 1.0280989851	-0.4166613469	-3.361370289	 0.116543
H	-0.6213505871	 0.0697712975	-2.9256125453	 0.124292
H	 2.7682843858	-1.0253011233	-1.5189912571	 0.109008
H	 2.2040297467	-0.9827683777	 0.2176302138	 0.115597
H	 0.3003613445	-2.5173525537	-0.3172800424	 0.121866
H	 0.8269715018	-2.6039212903	-2.0666868799	 0.108647",103.9275	183.5474	221.0351	263.744	328.9894	343.1195	409.8353	526.3563	691.917	777.4371	855.9238	902.4388	928.8626	950.82	1032.2384	1056.384	1075.8281	1108.5412	1127.9106	1181.2434	1188.5078	1221.7973	1288.9723	1339.383	1413.2113	1452.2781	1472.9078	1479.6439	1488.0826	1497.6272	1507.7307	1512.7008	2989.2423	3032.61	3040.5532	3096.5498	3112.7003	3113.2131	3131.7845	3137.9274	3216.1298	3231.8119,COC1(C)CC1,COC1(C)CC1,"1S/C5H10O/c1-5(6-2)3-4-5/h3-4H2,1-2H3","1S/C5H10O/c1-5(6-2)3-4-5/h3-4H2,1-2H3",5.26363,3.09609,2.52678,1.104,56.8,-0.245,0.0897,0.3348,596.0747,0.141327,-271.611366,-271.604301,-271.603357,-271.641692,25.705
dsgdb9nsd_000418.xyz,14,"O	-0.0851518408	 1.372494419	-0.2878856016	-0.432958
C	-0.0013523581	 0.000457308	 0.1001316557	-0.14733
C	-1.4030598556	-0.5479413466	 0.0437675111	 0.458299
O	-2.2906017205	 0.1553181676	 0.8664474331	-0.47474
C	-1.934615737	-1.1262701296	-1.2464097029	-0.313081
C	-1.6391737982	-2.0192599235	-0.05456033	-0.316654
H	 0.697998638	 1.8281009306	 0.0324210835	 0.292132
H	 0.6619681246	-0.5658090755	-0.5701250932	 0.087558
H	 0.3837815258	-0.0900255514	 1.1262469692	 0.096406
H	-2.1597757466	 1.0859919153	 0.6435230754	 0.285961
H	-2.976597017	-0.9294864664	-1.4696777509	 0.117955
H	-1.2798741088	-1.1775289799	-2.1097527403	 0.110682
H	-0.7841567544	-2.6857614565	-0.0995173491	 0.109982
H	-2.4854907813	-2.403698431	 0.5029425799	 0.125786",119.5974	225.8398	248.7422	336.6464	344.1748	413.3833	464.2925	537.6227	735.2924	773.2146	888.9563	916.9715	937.7776	987.3144	1040.8457	1052.8566	1057.5918	1078.841	1187.3761	1211.4423	1243.8088	1286.6071	1327.6065	1408.1122	1451.7728	1459.1264	1506.1677	1513.1315	2984.8344	3024.7215	3133.4108	3137.1606	3219.0005	3233.2256	3774.3495	3841.4426,OCC1(O)CC1,OCC1(O)CC1,"1S/C4H8O2/c5-3-4(6)1-2-4/h5-6H,1-3H2","1S/C4H8O2/c5-3-4(6)1-2-4/h5-6H,1-3H2",5.94194,2.85945,2.4711,2.0651,49.73,-0.2421,0.0639,0.306,568.4896,0.1187,-307.544316,-307.537691,-307.536747,-307.574152,24.458
dsgdb9nsd_000419.xyz,14,"C	 0.0153464164	 1.6146544985	-0.0197093041	-0.405457
C	 0.062075382	 0.0930878317	-0.006444346	-0.071184
C	 0.6737461836	-0.6983384445	-1.208675827	-0.242092
C	 1.4909765039	-1.589831361	-0.2246916077	-0.333445
C	 1.1183977352	-0.5899204775	 0.8835097437	 0.390968
O	 1.5580172309	-0.3472566617	 1.9700493979	-0.295641
H	 0.9896661853	 2.0350328086	-0.290099102	 0.120442
H	-0.723588704	 1.9833925995	-0.7380994096	 0.119206
H	-0.2491654048	 1.9982757481	 0.9701518844	 0.135954
H	-0.9239323652	-0.3158713547	 0.2518505944	 0.102288
H	-0.0346157181	-1.2154520419	-1.8569745121	 0.107323
H	 1.3190652936	-0.0663190701	-1.8240933539	 0.112383
H	 1.0395468323	-2.5719748122	-0.0494011294	 0.131006
H	 2.5588162289	-1.7279388127	-0.4102872985	 0.12825",89.5655	189.9571	198.3376	330.5118	440.1226	532.5085	669.655	732.5921	740.9447	866.0422	919.5241	931.0027	970.0926	1038.6365	1100.3746	1132.3436	1159.7427	1200.0736	1230.4123	1247.3112	1266.4936	1334.6164	1406.1114	1441.613	1490.3848	1495.2213	1496.4523	1888.6276	3024.3128	3035.624	3057.7612	3072.3742	3103.6168	3112.2517	3113.3156	3132.8182,CC1CCC1=O,C[C@H]1CCC1=O,"1S/C5H8O/c1-4-2-3-5(4)6/h4H,2-3H2,1H3","1S/C5H8O/c1-4-2-3-5(4)6/h4H,2-3H2,1H3/t4-/m0/s1",4.70272,3.90423,2.33651,2.6766,53.75,-0.2374,-0.0163,0.2211,567.3641,0.118901,-270.447268,-270.440964,-270.44002,-270.477179,22.502
dsgdb9nsd_000420.xyz,13,"C	-0.0833011552	 1.5775413625	 0.0217861622	-0.40169
C	 0.0046094476	 0.0588036426	-0.0288722045	-0.125599
C	 0.7892069164	-0.5974779678	-1.2083227413	-0.170492
N	 1.6953274155	-1.1607752667	-0.2045519691	-0.318297
C	 1.0810400782	-0.5904529315	 0.884356935	 0.42039
O	 1.3231239944	-0.6002663179	 2.0614295163	-0.362143
H	 0.8936398251	 2.0365939213	-0.1631448699	 0.123098
H	-0.7863677302	 1.9611708472	-0.7243624671	 0.119237
H	-0.4231285061	 1.9029474646	 1.0093593504	 0.140323
H	-0.9771732552	-0.3976780697	 0.1267752556	 0.103328
H	 0.2382959031	-1.3446355204	-1.7884193821	 0.111501
H	 1.2643216545	 0.1174822144	-1.8888905559	 0.110657
H	 2.5298845119	-1.7225305286	-0.2845641196	 0.249685",104.838	202.2562	213.2351	296.8069	466.6046	490.1349	698.7185	737.8822	815.4093	866.0364	933.5604	994.003	1069.657	1109.554	1148.765	1173.858	1177.4426	1215.6426	1300.1776	1344.125	1393.6692	1413.356	1495.3535	1496.0738	1527.4723	1893.8902	3033.6435	3036.8274	3069.8948	3083.9866	3105.1149	3114.1161	3610.4636,CC1CNC1=O,C[C@H]1CNC1=O,"1S/C4H7NO/c1-3-2-5-4(3)6/h3H,2H2,1H3,(H,5,6)","1S/C4H7NO/c1-3-2-5-4(3)6/h3H,2H2,1H3,(H,5,6)/t3-/m0/s1",5.09171,3.88977,2.43681,3.5654,50.52,-0.2452,0.0373,0.2825,539.0137,0.108515,-286.517094,-286.510925,-286.509981,-286.54679,21.625
dsgdb9nsd_000421.xyz,13,"C	-0.1459787368	 1.5432042537	 0.0845227788	-0.403311
C	 0.014553586	 0.032384037	-0.0270659633	-0.113548
C	 0.8938823871	-0.5405151223	-1.1628204176	-0.092187
O	 1.7962333949	-1.1332185043	-0.176556776	-0.253468
C	 1.0582211483	-0.6135084714	 0.8680502633	 0.437958
N	 1.2419814608	-0.6691556002	 2.1064687864	-0.543616
H	 0.8184450566	 2.0508620872	-0.0169602741	 0.125945
H	-0.8181148911	 1.9249791638	-0.690402737	 0.120285
H	-0.5623810314	 1.8069480955	 1.0604754887	 0.144908
H	-0.9548458286	-0.4676301901	 0.0534413926	 0.110062
H	 0.4464545062	-1.3099870959	-1.7962889737	 0.120298
H	 1.4188501795	 0.1990755177	-1.7739862592	 0.118942
H	 2.0860226687	-1.1962096906	 2.3367016212	 0.227732",128.8768	207.4936	220.6201	347.7412	463.3776	648.1654	724.5666	805.641	864.9364	890.4394	925.3621	972.06	1010.9042	1076.0646	1123.3393	1151.7643	1179.335	1229.2318	1254.7023	1335.0208	1377.7897	1412.6275	1494.5002	1495.6201	1517.4011	1825.0276	3039.0399	3057.809	3071.8913	3109.0013	3117.6003	3121.9407	3477.0896,CC1COC1=N,C[C@H]1CO[C]1[NH],"1S/C4H7NO/c1-3-2-6-4(3)5/h3,5H,2H2,1H3","1S/C4H7NO/c1-3-2-6-4(3)5/h3,5H,2H2,1H3/t3-/m0/s1",5.19024,3.89243,2.45819,2.5239,50.92,-0.2615,0.0284,0.2899,537.9634,0.108616,-286.493052,-286.487128,-286.486184,-286.522434,21.067
dsgdb9nsd_000422.xyz,12,"C	-0.155652339	 1.5550096495	 0.0649497368	-0.407756
C	 0.0065089379	 0.0440890951	-0.0480691163	-0.171925
C	 0.8849547965	-0.5378533988	-1.1742102812	-0.087455
O	 1.7898724871	-1.1230557344	-0.1826065267	-0.238594
C	 1.0615661521	-0.6025480889	 0.8594829802	 0.452691
O	 1.2916783515	-0.6873837206	 2.0220518781	-0.320534
H	 0.80539982	 2.0666144652	-0.0478848362	 0.131403
H	-0.8368545772	 1.9337890716	-0.7028693935	 0.127458
H	-0.5647453207	 1.8195198943	 1.0439676193	 0.145616
H	-0.9586347509	-0.4617719848	 0.0481254617	 0.117735
H	 0.4396447559	-1.3150928039	-1.7981482302	 0.126271
H	 1.4122976368	 0.1948887357	-1.7897583218	 0.12509",142.528	204.3881	214.1671	355.2022	504.9467	690.9553	738.2644	817.1371	883.2088	926.3487	961.9651	1069.9582	1110.6555	1128.2974	1154.0577	1179.1528	1239.9498	1326.5262	1364.1746	1413.8399	1495.2021	1496.8732	1516.5655	1938.564	3040.9896	3068.8864	3074.228	3112.2143	3120.0064	3131.2838,CC1COC1=O,C[C@H]1COC1=O,"1S/C4H6O2/c1-3-2-6-4(3)5/h3H,2H2,1H3","1S/C4H6O2/c1-3-2-6-4(3)5/h3H,2H2,1H3/t3-/m0/s1",5.28041,3.90606,2.48055,3.9998,46.04,-0.2726,0.0099,0.2825,521.9194,0.096641,-306.397746,-306.391983,-306.391039,-306.427029,20.03
